X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,y1,y2,y3,y4,y5
0.1,1.0,0.6,0.6,0.4,0.2,0.2,1.0,0.4,1.0,0.4,0.3,0.15667667770045934,0.9199337867476123,0.7946875626716994,2.140732586390641,2.2391525606190306
0.1,0.0,0.6,0.6,0.0,0.9,0.8,0.9,0.5,0.2,0.9,0.8,-0.417049536464254,1.476164456652803,1.0291285008685902,5.29677304289412,4.878213895744011
0.4,0.4,0.0,1.0,0.2,0.5,0.7,0.7,0.1,0.3,0.2,0.0,-1.3949326166242921,2.1461791832700796,1.9631702837519676,1.4808665600909356,1.0807186727229934
0.3,0.2,0.2,1.0,0.2,0.3,0.5,1.0,0.1,0.7,1.0,0.5,0.10867579609427568,0.9164448285531231,0.943554024831551,3.0482079610192176,2.900153919735603
0.3,1.0,1.0,0.9,0.3,0.0,0.6,0.3,0.6,0.9,0.5,0.1,1.254676542949426,-0.10003355040411034,-0.32380915191136384,2.2906648389826354,1.9964584941558627
0.9,0.3,0.3,0.9,1.0,0.7,0.8,0.4,0.7,1.0,0.8,0.9,-0.46974051275571177,1.58729862667101,1.4746567416141791,2.2453910256542957,1.8629467126419328
0.4,0.1,0.5,1.0,0.0,0.3,0.6,0.3,0.0,0.3,1.0,0.6,-1.3067354101491842,2.263738707271175,2.3982770908618476,0.30132327063055053,0.026210492419131842
0.9,0.5,0.1,0.7,0.3,0.4,0.7,0.0,0.3,0.5,0.6,0.6,-0.636569261014906,1.6651691913428273,1.4323311435246628,1.1145979356947247,0.7686042424046556
0.7,0.4,0.7,0.2,0.0,0.1,0.6,0.5,0.9,0.4,0.8,0.7,0.6271219685236504,0.23023925227467265,0.49621422090186407,3.072170888894916,2.856393779702572
0.8,0.6,0.1,0.4,1.0,0.8,0.5,0.1,0.6,1.0,0.2,1.0,-0.07921403691450832,1.227810031399087,1.0934579742413473,-1.1681643188464563,-1.3233607960585405
0.7,1.0,1.0,0.5,0.7,0.9,0.6,0.6,0.3,0.9,0.9,1.0,-0.12563184331068414,1.138983269431828,1.1395005191964642,4.3169301564250935,4.05789339113573
0.3,0.4,0.4,0.1,0.3,0.9,0.5,0.1,0.9,0.7,0.5,0.4,1.4251826950677546,-0.4049993664820937,-0.3701460782563719,1.911039520115343,1.5873621374479867
1.0,0.2,0.0,0.8,0.7,0.1,0.1,0.1,0.9,0.7,0.4,0.8,0.4819805917898641,0.5087001859097942,0.3911107370327299,2.436743410540251,2.2011571139955404
0.6,0.1,0.2,0.8,0.4,0.7,0.9,1.0,0.8,0.8,0.3,0.2,-0.8763964404875911,1.9403955407297673,1.8103660583776584,5.2489167693020775,5.042681152799726
0.5,0.6,0.4,0.5,0.7,1.0,0.9,0.0,0.3,0.5,0.5,0.7,-0.46583610973877954,1.574331718484344,1.4881180825479623,0.7796393581966476,0.47998197766647066
0.8,0.0,0.2,0.6,0.5,0.1,1.0,0.5,0.1,0.9,0.2,0.3,0.3320640626305417,0.7745564198549385,0.8566203723723773,2.1778617681054957,2.2700424989410446
0.0,0.3,0.0,0.1,0.2,0.2,0.3,0.4,0.5,0.8,0.5,0.1,1.0377212108031841,0.20119471691727608,0.22009513259698854,-0.3026247575904562,-0.5353980640514195
0.6,0.1,0.9,0.6,0.1,0.5,0.6,0.2,0.2,0.9,0.2,0.8,-0.9560386518827393,1.8644659585228192,1.92414425642236,1.2139713108618746,1.0584353357997198
0.6,0.3,0.4,1.0,0.1,0.6,0.6,0.8,0.8,0.8,0.5,0.2,-1.1912346999084436,2.158243653055019,1.9857016750648673,4.320387191963774,3.850098084736689
0.2,0.5,0.9,0.5,0.4,1.0,0.1,1.0,0.1,0.8,0.8,0.3,0.1390185139599378,0.734359944390943,0.7453913719243999,4.31417161503046,4.057978398070898
0.0,0.9,0.2,0.9,0.3,0.6,0.4,0.7,0.5,0.5,0.3,0.8,-0.3554789569600151,1.4200797508082728,1.5748777763028967,3.912212710740845,3.7385506041923255
0.7,1.0,0.1,0.7,0.5,1.0,0.4,0.0,0.5,1.0,0.7,0.8,-0.7924104526756518,1.8985520483374334,1.8258360974973342,2.969770797543404,2.7174494439813186
0.1,0.6,1.0,0.6,0.9,0.0,0.2,0.8,0.6,0.6,0.3,0.4,0.7979204808352434,0.06327494384925524,-0.146542312674907,3.243759350778168,2.9889619054079217
0.4,0.4,0.1,0.4,0.3,0.8,1.0,1.0,0.9,0.2,0.1,0.7,-0.6812990350244919,1.8163573851170571,1.6401577465822161,4.018029008669267,3.984248356936353
0.8,0.3,0.3,0.9,0.0,0.7,0.7,0.5,0.3,0.7,0.8,0.5,-0.12065185061295836,1.033142852258335,0.9621271919666837,2.5208725933314056,2.4575308079657803
0.5,0.1,0.7,0.6,0.1,0.8,1.0,0.1,0.2,0.0,0.2,1.0,-0.08142168752531864,1.0997512029415017,0.8395321454917825,2.2605729124664364,2.218673655572938
0.4,0.4,0.8,0.4,0.7,0.5,0.2,0.3,0.0,0.7,0.9,0.6,0.91988775865503,-0.08069838142940136,-0.019161616977195952,1.095125703655569,0.7300863004561255
0.9,0.8,0.1,0.7,0.6,0.8,0.4,0.3,0.5,1.0,0.2,0.0,-0.8735103458694506,1.9577978546315908,1.7157758140316623,0.5986766089264282,0.5969943921994072
0.1,0.4,1.0,0.0,0.5,0.8,0.3,0.9,0.1,0.5,1.0,0.9,0.15380022646037364,0.769308413556737,0.8954983944024111,3.2397866708888055,2.879373996711873
0.0,0.8,1.0,0.1,0.6,0.9,0.7,1.0,0.1,0.4,0.9,0.8,-0.404801543248661,1.297652832434858,1.2844227520659641,3.7129314299437164,3.612038753703279
1.0,0.6,0.7,0.5,0.7,0.8,1.0,0.5,0.1,0.4,0.7,0.8,-0.12076754746416857,1.1977529574358283,0.8861359508366821,2.6094180396174016,2.3532525032498937
0.7,0.7,0.9,0.9,0.0,0.6,0.3,0.7,0.2,0.6,0.3,0.5,-1.4185544734233597,2.4814965958896233,2.3861054745406656,3.293387657708792,2.9557213437444383
0.8,0.9,0.5,0.0,1.0,0.6,0.9,0.1,0.4,1.0,0.7,0.5,-0.8434254047781613,2.168844558073122,1.8646023639887568,0.9712231053911183,1.1079627707070014
0.2,1.0,0.6,0.4,0.7,0.3,0.6,0.7,0.0,0.6,0.4,0.2,0.08074790765004727,0.8040674329554154,0.7121622745806958,1.1914039855303502,0.94731351432196
0.3,0.2,1.0,0.0,0.9,0.5,0.8,0.1,0.0,0.9,0.5,0.9,-0.70576979261243,1.6776462236461713,1.5961603830553133,-0.5782698297862269,-0.6395366609791325
1.0,0.2,0.1,1.0,0.3,0.0,0.6,0.0,0.7,0.9,0.3,0.8,-0.3376548464047118,1.3114498905047494,1.193156616539317,1.17336843852515,1.1134796017728077
0.4,0.4,0.5,0.1,0.6,0.8,0.6,1.0,0.1,0.4,0.4,0.9,-1.2062237978224886,2.202398167032277,1.889641851969256,0.4278904521623794,0.35321308300978366
0.8,0.6,0.2,0.3,0.8,0.0,0.5,0.8,0.7,0.5,0.6,0.5,-0.9835004730989384,2.1443525863366864,1.8484859947304149,1.7512874509763867,1.6411588067307572
0.7,1.0,0.4,0.2,0.6,0.6,0.8,0.1,0.0,0.5,0.0,1.0,-0.27529219610585964,1.1753841888155314,1.2024762431919813,1.6428556884790368,1.5447676874903336
0.1,0.4,1.0,0.1,0.9,0.0,0.3,0.9,0.3,0.0,0.8,0.2,1.1997481111436628,-0.16337872267935824,-0.2360090361176763,2.015509349445041,1.6379160155485222
0.5,0.4,0.2,0.4,0.2,0.0,0.1,0.5,0.5,0.8,0.0,0.0,1.952083976648311,-0.8785426739741529,-1.1577066782453906,0.4063166963649115,0.531202563648892
1.0,0.5,0.7,0.3,0.6,0.0,0.2,0.0,1.0,0.5,0.1,0.7,2.070434583394581,-0.9376874005540917,-1.152727203138291,1.5078002392644885,1.4254035791476782
1.0,0.3,0.2,0.3,0.2,0.3,0.7,0.7,0.1,0.4,0.6,1.0,-2.121423469959896,3.0194504307107572,2.988297535238784,0.577529330617508,0.40767557560721823
0.7,0.0,0.0,0.6,0.4,0.4,1.0,0.5,0.1,1.0,0.2,0.6,-1.595687799320789,2.340989791932249,2.492120906771869,0.7944679735888758,0.7782183204692213
0.8,0.2,1.0,0.9,0.9,0.5,0.5,0.8,0.5,0.9,0.1,0.9,-1.6219558917634744,2.6476229717283126,2.6211756946754905,3.4201436984611076,2.9798899721720207
0.4,0.6,0.9,1.0,0.8,1.0,0.0,0.5,0.6,0.0,0.6,0.0,0.004095383945252669,1.0299851261353419,0.9451031666515902,3.1049176160439917,3.065494371312411
0.6,0.7,0.1,0.1,0.5,0.0,0.6,0.4,1.0,0.4,0.4,0.7,-0.25797648594753164,1.189125239572001,1.1210403501315787,1.2444883945936465,1.1399554403443717
0.2,0.1,0.4,0.9,0.8,0.4,0.4,0.7,0.0,0.7,1.0,0.8,-1.8553351866451089,2.60821925459093,2.685078006861858,2.6661768833428225,2.566134109021451
0.9,0.9,1.0,0.5,0.2,0.6,0.9,0.5,0.6,1.0,0.5,0.3,0.534036910803317,0.38907893971836643,0.44072404060179615,3.9594177938749215,3.7179133157608355
1.0,0.3,1.0,0.0,0.3,0.4,0.1,0.0,1.0,0.9,0.9,0.3,1.8419967724486845,-0.5815871992494005,-0.8304078840710517,3.1791143324702116,2.7415841267025396
0.9,1.0,0.3,0.4,0.6,0.5,0.7,0.1,0.5,0.7,0.6,0.6,1.59232076711631,-0.5424511572294678,-0.5810356912652755,2.2913650470770346,2.106050083911743
0.6,0.1,0.8,0.4,0.2,0.0,0.2,0.8,0.3,0.7,0.2,0.1,-0.34603261510210526,1.206422692201965,1.1652023823984352,1.763327429528163,1.595151222088056
0.4,0.4,1.0,0.4,0.2,0.4,0.8,0.7,1.0,0.9,0.8,0.9,-0.24059791135938632,1.036023352613657,0.8731620716699682,4.646781386322576,4.376281651673397
0.5,0.9,0.1,0.8,0.8,0.6,0.0,0.0,0.2,0.3,0.2,0.1,-0.037340286883458265,1.0142013611670644,1.056929780417399,-0.045627733855878566,-0.23652967544681958
0.9,0.5,0.6,0.1,1.0,0.8,0.7,0.7,0.3,0.4,0.9,0.6,-0.34102361376818224,1.5190221658087848,1.5359848217501388,2.4269450331701754,2.187983268415701
0.9,0.6,0.4,0.1,0.2,0.0,0.0,1.0,0.7,0.6,0.2,1.0,-0.05408599863652018,0.940792826001076,0.9046504584304478,3.6959248698769493,3.5582686351505797
0.9,1.0,0.8,0.8,0.2,0.1,1.0,0.2,0.7,0.6,0.6,0.2,0.885599760037395,0.356470302189892,0.3526453913307384,5.689485004198556,5.332150684888005
0.1,0.5,0.6,0.9,0.9,0.3,0.9,0.4,0.2,0.1,0.6,0.0,0.3843735351505487,0.5820196914585315,0.4388504518585201,-0.1002461664735441,-0.26313571423009346
0.2,0.6,0.3,0.7,0.5,1.0,1.0,0.2,0.6,0.6,1.0,0.1,1.2352617383434255,-0.17980937610612113,-0.35441092749194436,5.493790161199287,5.284959500336481
0.9,1.0,0.0,0.1,0.3,0.3,0.1,0.3,0.4,0.3,0.9,0.9,-0.049027783015235,0.9006977673773281,0.9398770564836013,1.2519708580993327,0.9975066772727599
0.5,0.6,0.8,1.0,0.9,0.5,0.5,0.8,0.4,0.5,0.0,0.3,-1.2637561373435617,2.374821960615715,2.3026149673625422,2.620003571886734,2.52148151747053
0.1,0.6,0.8,0.6,0.3,0.4,0.5,0.8,0.2,0.9,0.3,0.2,-0.058620705979010396,1.1739729104407264,0.9267687425293678,1.8686882873682575,1.8576123248796288
0.9,0.1,0.1,1.0,0.8,1.0,0.6,1.0,0.3,0.2,0.2,0.4,-2.3981629001750773,3.5081064313851225,3.2924980466118052,2.4341914310175583,1.9351171595563825
1.0,0.7,0.2,0.4,0.4,0.9,0.1,0.5,0.3,0.7,0.4,1.0,-0.07943045196956167,1.2036683794242031,0.9247364073406358,1.6190740103888017,1.2625743159371283
0.2,0.0,0.9,0.2,0.2,0.9,0.6,0.8,0.9,0.1,0.1,0.1,-0.2993656656891183,1.21871980170851,1.1487993144354094,4.566354315347403,4.15323763239829
0.0,0.1,0.7,0.0,0.6,0.5,0.9,0.8,0.5,0.6,0.8,0.1,-0.15225685429627173,1.0204456445396466,0.8190034877173759,4.8204491686735205,4.602021002248469
0.4,0.5,0.9,0.0,0.5,0.6,0.9,0.1,0.1,0.3,0.1,1.0,-0.39154161521104824,1.2666684163458093,1.275129874597666,1.6648197104514046,1.4353264937532229
0.6,1.0,0.0,0.7,0.6,0.4,0.9,0.2,0.3,1.0,0.6,0.6,-0.8785826363099672,1.792144587918129,2.0482559690600146,0.454426941818567,0.3234037754295967
0.2,0.1,1.0,0.7,0.8,0.8,0.4,0.2,0.9,0.8,1.0,0.0,0.6795237715319219,0.4632563720510332,0.04236880516239802,3.8649195728769143,3.4744549182001925
0.3,0.0,0.5,0.7,0.7,0.4,0.8,0.2,0.9,0.5,0.1,0.7,-0.5654589992873895,1.1262528061173838,1.1654998739387434,2.706565224625201,2.374034195457865
0.7,0.1,0.5,0.0,0.7,0.8,0.4,0.5,0.2,0.0,0.8,0.6,-0.540857940199621,1.6941974612280482,1.492932161947493,1.7292442706702145,1.512093247406816
0.5,0.3,0.8,1.0,0.9,0.0,1.0,0.7,0.2,1.0,0.8,0.7,-2.40386808469249,3.5164128076311094,3.2351187637401035,2.282307068041281,1.769498898613266
0.6,0.0,0.5,0.2,1.0,0.6,0.8,0.4,0.0,0.3,1.0,0.4,-0.7609916299457674,1.668741965181121,1.2877903291061898,0.6760752674002758,0.7636830080749297
0.1,0.8,0.2,0.8,0.9,0.8,0.7,0.9,0.3,0.6,0.3,0.7,-1.181518767051572,2.15461490269808,1.8601486849339426,2.2477678139920125,1.9441375620463999
0.7,0.2,0.7,0.8,0.4,0.3,1.0,0.0,0.2,1.0,0.5,0.4,-0.9218124365060006,1.997644957783787,1.8209419657799544,0.07841746657081414,-0.3422404676597839
0.2,0.7,1.0,0.3,0.7,0.3,0.1,0.4,0.5,0.3,0.2,0.1,1.2152359156021684,-0.036403138099472376,-0.3381303389874752,-1.1135915964376337,-1.5219630479558202
1.0,0.3,0.4,0.4,0.6,0.9,0.9,0.3,0.7,0.4,0.0,1.0,-1.1247514744123759,2.130503031396167,2.017115404737043,1.9959019697521012,1.6217619532957055
0.0,0.0,0.0,0.4,0.5,0.5,0.9,0.2,1.0,0.0,0.7,0.1,0.258234820794581,0.55349191741444,0.600537381350124,3.054644305110754,2.617903260149523
0.9,0.9,1.0,0.0,0.7,0.6,0.7,1.0,0.9,0.0,0.9,0.4,0.24922920506222157,0.7654153702797547,0.6628495390567452,7.743055937440629,7.62948587634193
0.8,0.5,0.2,0.5,0.4,0.1,0.0,0.2,0.5,0.4,0.2,0.7,1.012254431207116,-0.018487000981169843,-0.2213181199668876,0.4194585120859653,0.38246972348175556
0.3,0.5,1.0,0.6,0.4,0.9,0.8,0.0,1.0,1.0,0.0,0.2,0.7329835906554812,0.3479595759544406,-0.002744559439985597,3.291894849215451,3.098193320496535
0.6,0.1,0.5,0.9,0.5,0.2,0.3,0.3,0.3,0.8,0.5,0.9,-0.9825064664978743,1.8774288357216404,1.807364499026399,0.5174143574957604,0.4725672260091165
0.5,0.1,0.8,1.0,0.7,0.7,0.1,0.9,0.0,0.9,0.4,0.6,-0.9075958183621284,2.1357667146005244,1.8578648804608209,1.3424074779274509,0.9258010826809976
0.0,0.3,0.3,0.4,1.0,0.1,1.0,0.0,0.4,0.6,0.8,0.2,1.1229492460062005,0.0030899283441462866,-0.3780547506186488,0.44159298456127505,0.3401274727672573
0.1,0.2,0.1,0.0,0.1,0.6,0.4,0.4,0.5,0.9,0.3,0.6,-0.5527084216654171,1.6654076794186217,1.8282712139953508,-0.09264058794065147,-0.2818722938770136
1.0,0.0,0.2,0.0,0.7,0.7,0.1,0.4,0.9,0.8,0.0,0.3,0.8431870097718529,0.2141380133706261,0.12484872616602401,2.4625100422588146,2.2267750984311427
1.0,0.4,1.0,0.6,0.1,0.3,0.3,0.2,0.4,0.4,1.0,0.4,1.2460599625155568,-0.3011542652329219,-0.4780493625828638,1.7139042036470518,1.5749068957397774
0.9,0.5,0.8,0.3,0.6,0.5,0.3,0.3,0.7,0.0,0.9,0.7,1.2349287888573375,-0.36196419520221934,-0.27957460389381794,3.209961222375224,3.1981590600896905
1.0,0.4,0.0,1.0,0.5,1.0,0.3,0.6,0.7,0.0,0.3,0.2,0.13942284352198347,1.005373346872653,0.7346968816405322,4.252922179117999,4.067585129166887
0.0,0.7,0.0,0.7,0.2,0.0,0.2,0.6,0.0,0.8,0.3,1.0,-0.5007128123461632,1.7345123672985314,1.4166241957656214,2.3617564031599843,2.0933324909958384
0.3,0.6,0.6,0.6,0.4,1.0,0.2,0.5,0.4,1.0,0.2,0.0,0.3661839850834069,0.4851466321619191,0.7502604869190495,1.777045877643139,1.6852251978277277
0.9,0.1,1.0,0.5,0.9,0.5,0.8,0.4,0.9,0.0,0.6,0.1,-0.30728873581715754,1.098466990530753,1.0758999624193142,3.3569832752811,3.285091771502826
0.1,0.3,0.0,0.3,0.1,0.3,0.1,0.4,0.7,1.0,0.6,0.4,-0.3722949743363554,1.524254285442808,1.376085801363744,-2.1277723896944316,-2.088809166762505
0.5,0.6,0.0,0.4,0.9,0.3,0.7,0.0,0.0,0.8,0.3,0.6,-0.1997759188621535,1.1941964120412438,1.0735907667274815,-2.0209443513472913,-2.2498080733322228
0.5,0.7,0.3,0.2,0.8,0.1,0.3,0.8,0.3,0.5,0.1,0.2,-0.7156124688883899,1.671082333746672,1.6473360819168066,0.8589756137274577,0.4737664823697306
1.0,0.6,0.3,0.2,0.5,0.3,0.5,0.1,0.9,1.0,0.1,1.0,0.5021520904881549,0.4318166626706877,0.4632995130563423,0.4039403327444797,0.29120622398537205
0.5,0.9,1.0,0.8,0.9,0.3,0.2,0.2,0.4,0.7,0.8,0.8,0.7551668479351009,0.12676672244138754,0.0886173522268551,2.4181484301337544,1.796933390496202
0.5,0.5,0.3,1.0,0.7,0.6,0.0,0.8,0.5,0.5,0.3,0.8,-0.1260457094945404,1.1390211753973734,1.0505227602786296,2.153045368710405,2.0905937464341733
0.9,0.9,0.7,0.4,0.7,0.1,0.3,0.5,1.0,0.8,0.9,0.5,2.07015358110098,-0.9946393574175459,-1.3804906384822715,5.374744595220158,5.074806694796047
0.8,0.7,0.3,0.5,0.9,0.6,1.0,0.5,0.3,0.2,0.3,0.9,-0.660826346128375,1.4596123661177471,1.349127377580713,2.0500388185721494,1.9200407796636816
0.1,0.6,0.9,0.3,0.7,0.7,0.5,0.2,0.1,1.0,0.7,0.5,-0.7288116671613394,1.5273687677358156,1.6811799587964886,-1.4455986345254903,-1.6576836207405832
0.0,0.3,0.7,0.1,0.0,0.8,0.1,0.7,0.7,0.6,0.0,0.5,0.15492026747444057,1.0703079871039405,0.7256158555999493,2.982495708471685,3.00369110259044
0.5,0.6,0.5,0.3,0.3,0.8,0.3,0.9,0.3,0.3,0.6,1.0,-1.5379547729896568,2.5228384229548566,2.3218266810916988,0.7734357583557142,0.7888287798693768
1.0,0.4,0.2,0.5,0.1,0.8,0.9,0.8,0.5,0.8,0.3,0.0,-0.12690759579131625,0.8622335778791707,0.7199682569856614,2.9839716942394467,2.6348346386246932
0.6,0.3,0.1,0.7,0.8,0.3,0.7,0.6,0.7,0.9,0.6,0.9,-2.2081577181342986,3.322530317505262,3.316667038102429,2.6319887321887836,2.3844422220944446
0.6,0.7,0.8,0.5,0.6,0.3,0.7,0.2,0.7,0.8,0.2,0.3,1.5763178187341547,-0.23426292190048975,-0.536371578734618,2.3479912455780703,2.018745280891638
0.1,0.8,0.1,0.0,1.0,1.0,0.0,0.5,0.1,1.0,0.5,0.0,-0.8201229560518482,1.6385858513446845,1.785887271674898,-1.1201505272362422,-1.2669580805537821
0.3,0.8,0.0,0.8,0.9,0.4,0.6,0.9,0.0,0.1,0.7,0.2,-1.2075295107852675,2.261148770497294,2.2669030558084966,2.3397915291584037,2.2050195350130632
0.6,0.3,0.4,0.4,0.5,0.0,0.0,0.8,0.6,0.6,1.0,0.4,0.3261331414426468,0.8536668933603986,0.8036395998620219,3.534777166814702,3.471633227499201
0.8,0.9,0.0,0.7,0.5,0.6,0.3,1.0,0.9,0.0,0.4,0.2,-0.4195199028015576,1.1625092164324984,1.2900618408629485,6.220885108644047,5.803283173185988
0.1,1.0,0.7,0.1,0.0,0.2,0.7,0.8,1.0,0.8,0.0,0.6,0.6635027147460948,0.3969120553592921,0.5614752320341726,5.580611313972142,5.535027279645046
0.5,0.4,0.7,0.4,0.0,0.6,1.0,0.4,0.6,0.4,0.0,0.2,0.3356164012124343,0.5863337724704756,0.53090296342564,1.9546223216762852,1.846508780481754
0.8,0.7,0.8,1.0,0.6,0.4,0.4,0.9,0.8,0.4,0.5,0.3,-0.13868522001678552,1.0794992447131224,1.0497231609164124,3.474631947106766,3.2388034051559678
0.4,1.0,0.2,0.2,0.7,0.9,0.5,0.2,0.1,0.4,0.4,0.1,0.8684634061900187,-0.03293056191266508,0.034272540368000086,-1.4952056233432032,-1.8777340240949798
0.8,0.9,0.2,0.5,0.8,0.2,0.9,0.4,0.9,0.6,0.1,1.0,-0.4222731873765364,1.3135536585438863,1.4175624881427773,4.101457163743973,3.705861901806912
0.2,0.6,0.2,0.0,0.0,0.6,0.9,0.6,0.2,0.3,0.2,0.0,-0.6239480442725844,1.7132749071445308,1.41870491516722,1.3986783502102573,1.412359783246404
0.9,0.6,0.1,1.0,0.4,0.4,0.2,0.5,1.0,0.2,0.3,0.2,0.519083580695265,0.3126111175307389,0.26707136130007175,2.542252740934061,2.346486896696446
0.3,0.8,1.0,0.2,0.4,0.7,1.0,0.3,0.3,1.0,0.3,0.6,-1.0013726739753532,1.7108758368450727,1.8125012324446197,0.35924486708711456,0.17934077519773486
0.2,0.5,0.8,0.7,0.3,0.3,0.7,0.2,0.2,0.0,0.7,1.0,0.04783483762862682,0.948305005756774,0.9036531922757303,2.192233598788118,2.1220435679478546
0.0,0.9,0.5,0.4,0.8,0.6,0.4,0.1,0.6,0.5,0.8,1.0,0.07812779269406822,0.9181889314526562,1.034605643529853,2.5033722472131834,2.470769501062063
0.7,0.4,0.2,0.2,0.9,0.0,0.1,0.4,0.9,0.4,0.3,0.0,1.0032793339451733,0.049156882326300076,0.09755151071650134,-1.1606353128767823,-1.3295415594976852
0.5,1.0,0.8,0.8,0.7,0.2,0.5,0.1,0.5,0.2,0.1,0.2,1.4073252767824966,-0.48507349332572386,-0.6172792754891326,2.3552619591369455,2.404831740759185
1.0,0.9,0.6,0.7,0.4,0.6,0.1,0.5,0.7,0.5,0.4,0.8,0.2922116846789557,0.5601580485563469,0.5052163762719728,5.4825878994427,5.255319378891248
0.2,0.9,0.6,0.1,0.8,1.0,0.7,0.9,0.1,0.1,0.1,0.9,-0.7770674793153948,2.1052747756235903,1.8571482160664523,3.7978468746161753,3.5321945663162335
0.7,0.9,0.8,0.9,0.3,1.0,1.0,0.5,0.1,0.1,0.0,0.7,-0.6442072949364698,1.5728930616451444,1.4934315954472905,5.562324319448859,5.136311602080258
0.6,0.2,1.0,0.6,0.4,0.1,0.0,0.4,0.4,0.7,0.0,0.0,0.593299692239812,0.39303661246548205,0.3631775998539026,2.769091889624682,2.291814912844758
0.7,0.9,0.0,0.6,0.9,0.4,0.6,1.0,0.7,0.6,0.6,0.6,-1.5275185850634967,2.416797439393519,2.2890373243792603,4.170366775376937,3.855494788942361
0.0,0.7,0.5,0.2,0.2,0.4,0.0,0.4,0.7,0.3,0.8,0.6,0.7653737474521917,0.20333164191580905,0.20413645773824515,1.1887719552420357,1.0564549081600614
0.6,0.5,0.2,0.6,0.6,0.5,0.0,0.2,0.1,0.6,0.1,0.4,1.7606222392470041,-0.7691832943494381,-0.9834422163644506,0.8389603910164669,0.5505991866331889
0.2,0.1,0.5,0.2,0.1,0.5,0.2,0.6,0.6,1.0,0.2,0.0,-0.7091510954762125,1.8520695867839363,1.4259768198942107,0.7060476900888661,0.5710321741859038
0.4,0.5,0.7,0.3,0.6,0.5,0.5,0.9,1.0,0.2,0.0,0.5,1.5166619690991896,-0.5556028889259714,-0.7057224005217574,3.9106497187848817,3.6999857657299606
0.1,0.3,1.0,0.0,0.7,0.1,0.9,0.3,0.6,0.5,0.6,0.9,-0.3696196626885364,1.3395639407981017,1.4299187834814124,1.8916104923092483,1.902330074912994
0.6,0.1,0.5,1.0,0.4,0.7,0.6,0.3,0.2,0.3,0.6,0.5,-1.9001475372947692,3.1474935167713367,2.911120360519722,0.526062896459792,0.19129697770284418
0.7,0.7,0.6,0.6,0.5,0.8,0.5,0.3,0.7,0.2,0.7,0.2,0.3873247108816708,0.6771133640706599,0.6868271984754946,3.5301900535944606,3.3936086672531243
0.9,0.5,0.0,0.2,0.8,0.1,0.8,0.2,0.8,0.6,0.8,0.3,0.15802345324493283,0.6955295529421541,0.6397184436097387,2.3426394273050013,2.07741884115084
0.6,0.4,0.0,0.6,0.6,0.3,0.4,0.8,0.6,0.0,0.0,0.3,0.5022452409725935,0.52023006576283,0.4261399734144786,3.4596604860585067,3.280514127803279
0.5,0.7,0.0,0.9,0.9,0.8,0.0,0.1,0.9,0.4,0.0,0.2,0.2898034891002699,0.7277026578598429,0.6263478017540238,0.73727698288457,0.35322068557746916
0.4,0.8,0.2,0.2,0.7,0.6,0.3,1.0,0.2,0.6,0.5,0.4,-0.07460182478864427,1.1262075525993236,1.106045863594483,1.476207815023349,1.2114806037734258
1.0,0.3,0.3,0.9,0.7,0.4,0.4,0.5,0.9,0.4,0.1,0.1,0.91044127605231,0.24179708962356067,0.0922660339836564,1.8311350358093044,1.7926109300102357
1.0,0.7,0.9,0.0,0.0,0.5,0.7,0.0,0.5,0.2,0.0,0.9,-1.1579651563487379,1.9205718300234316,2.066702979980611,2.49014780195561,2.405082687743139
0.7,0.5,0.0,0.3,0.5,1.0,0.3,0.2,1.0,0.2,0.0,0.8,0.28427970849316564,0.7333163059225157,0.6675320114712502,2.215395788648998,2.021839330489054
0.3,0.9,0.9,0.9,0.6,1.0,0.4,0.9,0.3,0.4,0.1,0.0,-0.20636474283992962,1.0070429709695836,0.9171033493158284,3.682148613813402,3.442987133808798
0.9,0.1,1.0,1.0,0.1,0.7,0.2,0.7,0.0,1.0,0.1,0.8,-2.181032648241908,3.0455926452053985,3.1237662256909573,1.9779849620554801,1.6505003071999544
0.0,1.0,1.0,0.3,0.5,0.1,1.0,0.2,0.1,0.4,0.7,0.9,-0.12723258439552865,0.9797516876142225,0.6563108007772774,1.67602651252167,1.5452083160617198
0.8,0.4,1.0,0.4,0.6,0.5,0.1,0.0,0.1,0.0,0.3,0.5,1.9494427455880154,-1.0126955247688572,-1.113701231155919,-0.2776990088220147,-0.49428721853127083
0.5,0.6,0.9,0.2,1.0,0.9,0.5,0.7,0.5,0.9,0.8,0.1,-0.7583560084949289,1.6763190427513033,1.9257838856520553,2.41913071498439,2.299142299977896
0.5,0.8,0.9,0.1,0.4,0.0,0.2,0.0,0.9,0.7,1.0,0.9,0.9072406520503952,0.13767361598416,-0.020779537836617602,4.76702571365389,4.388229445133331
0.3,0.8,0.7,0.7,0.8,0.1,0.9,0.8,0.9,0.0,0.7,0.7,-0.8164217483413443,1.7350644283733794,1.681293866816491,7.017669301714723,6.848596845224077
0.6,0.5,0.8,0.5,0.4,0.0,0.9,0.1,0.8,0.0,0.3,0.7,1.3880432491133825,-0.3543690318423759,-0.4728375542480275,3.210542717061892,2.9362729985266784
0.3,0.7,0.5,1.0,0.3,0.8,1.0,0.3,0.1,0.3,0.3,0.0,-1.0418208239920679,2.1394594839451315,1.7632457491078064,0.5534214624729731,0.28530109225132794
