X1,X2,X3,X4,X5,X6,X7,X8,X9,y1,y2,y3,y4,y5
0.9,0.1,0.5,0.1,1.0,0.6,0.3,0.0,0.5,0.07757343670666594,0.9354754471111126,0.9471750426504848,3.204768175765122,2.8256611204106865
0.7,0.3,0.2,0.9,0.4,0.4,0.4,0.9,0.9,1.742074284952356,-0.6195448584845038,-0.8041535524057422,0.9466947793363107,0.5013151788912085
0.9,0.4,0.8,0.1,0.6,0.6,0.7,0.2,0.4,0.1656437001659666,0.8026364986190996,0.8175389453410468,3.4867233693335957,3.303766046861778
0.5,0.7,0.3,0.7,0.1,0.6,0.7,0.9,0.4,-0.3156546946850422,1.035664653955493,1.0198113184293975,2.683571119639343,2.4134923401685597
1.0,0.8,0.7,0.0,0.4,0.1,0.9,0.7,0.8,1.2115931355443696,-0.1832118785613182,-0.31962783241350684,2.8831890627631718,2.8820934009702928
0.6,0.9,0.1,0.8,0.3,0.4,0.7,0.2,0.2,0.7622171568138827,0.1570833501024384,0.0588868642265821,1.3687866610639927,1.1491197694850124
0.6,0.1,0.2,0.2,0.1,0.5,0.5,0.2,0.3,1.1796178725990758,-0.05329329077528469,-0.41708911617887423,3.096184678434446,2.7776808029852917
0.3,0.3,0.0,0.5,0.3,0.1,0.0,0.6,0.4,1.2690711271053496,-0.11175416123195497,-0.1710552982391255,1.4065447396138155,1.0219399521569785
0.3,0.1,1.0,0.5,0.5,0.9,1.0,0.0,0.6,-0.2022502046648779,1.1751023033878851,1.1167841917610128,2.012778861294901,1.9894424957418926
1.0,0.7,1.0,0.8,0.2,0.8,0.5,0.0,0.8,-0.057031689592157514,1.1798089106910454,1.1715998512722625,2.3809793196779676,2.310796703011407
1.0,0.2,1.0,0.8,0.9,0.4,0.1,0.2,0.1,1.4209574480670766,-0.48162305348806544,-0.4763373746844461,3.135371285471513,2.9890824918549326
0.6,0.5,0.0,0.6,0.1,0.0,0.1,0.3,1.0,0.24278062024761443,0.7436645736654303,0.7666548050543782,1.8960949604259798,1.8400573245012104
0.5,0.4,0.7,0.6,0.4,0.2,0.9,0.3,0.2,0.3119962415090587,0.8695523501625589,0.561991019595368,1.2777683661742034,1.0792997021947892
0.8,1.0,0.4,0.2,0.5,0.1,1.0,0.2,0.5,1.513033249449734,-0.43628683154666115,-0.6154663480240078,3.132097993738144,2.912125546776116
0.3,0.3,0.3,0.2,1.0,0.8,0.1,0.9,0.6,0.5225202877020041,0.7778355006927252,0.6619022239979376,2.3902288548385267,2.2277698545767777
0.4,0.3,0.4,0.8,0.3,0.8,0.7,0.1,0.3,0.7749290021184475,0.18589253676539874,0.11836897765725991,0.8587216412628159,0.6058593575154543
0.4,0.0,0.2,0.3,0.4,0.2,0.0,1.0,1.0,2.3773567312189177,-1.347224584689517,-1.3593515273333923,1.0801964001282973,0.7338728241026882
0.5,0.8,0.7,0.8,0.8,0.4,0.6,0.3,0.4,-0.9618139668840029,1.884602268162872,1.8709489189117712,2.132453063346807,2.063468622388135
0.5,0.1,0.4,0.5,0.2,0.4,0.0,0.8,0.3,0.7693099854145782,0.4202479466332838,0.26623321100015945,1.2059225326037906,1.09620982415899
0.7,0.0,0.3,0.5,0.5,0.8,0.2,0.1,0.9,1.096769327643687,-0.26318401457324375,-0.377651682524451,1.199277122583281,1.0142354486579035
0.3,0.1,0.2,0.8,0.9,0.9,0.9,1.0,0.0,0.06554979146567437,1.0521819840652482,0.9520451060727713,2.9901294540796854,2.713306272757327
1.0,0.1,0.0,0.3,0.1,0.0,0.6,1.0,0.3,1.2618765862153867,-0.08184000174444368,-0.3125688209007576,4.568431783879215,4.311141035943237
0.5,1.0,1.0,0.5,0.1,0.4,0.9,0.4,0.0,0.05610410310006869,0.7871720981080772,0.8036768775671592,3.823277324199736,3.61354918965979
0.7,0.7,0.5,1.0,0.4,0.3,0.7,0.5,0.0,0.9902778579752445,0.2989654510822114,0.008564985628973912,1.9704399602118159,1.622958655475282
0.9,0.7,0.0,0.8,0.7,0.7,0.4,0.1,0.5,-0.6569937769942221,1.8226366100957787,1.7881214625890498,2.722909334601586,2.487161480710846
0.0,0.2,0.3,0.7,0.7,0.7,0.0,0.2,0.5,0.31408425784450794,0.522392922453197,0.3967831034517513,0.886183436007565,0.6719339487946661
0.6,0.2,1.0,0.3,0.8,0.5,0.1,0.2,0.6,0.5760645291259581,0.4267167366757042,0.46504004568110174,3.436807822538266,3.381119246500867
1.0,0.5,1.0,0.5,0.6,0.8,0.2,0.7,0.2,-0.34139308320809947,1.4512828495744832,1.3638198203490677,2.883629264332285,2.6012336808898953
0.9,0.6,0.4,0.1,0.7,0.8,0.9,0.7,0.9,-0.051128425752793805,1.0717659277639213,0.6803192200732087,3.5491441635993333,3.19224528877213
0.4,0.7,0.7,0.5,0.6,1.0,0.6,0.1,0.3,-1.6987170976229635,2.7291473306210197,2.5768947162248836,2.8373267553589128,2.5240893886287807
1.0,0.0,0.7,0.8,0.2,0.0,0.3,0.4,0.7,0.5956841993055615,0.39108489608158137,0.23180294337792617,2.057540753412013,1.8591651843390657
0.6,0.1,0.8,1.0,0.8,0.9,0.0,0.6,0.0,-0.9214007611427439,1.8147904790107061,1.5826422322913292,2.28915292008668,2.144082888673769
0.7,0.4,0.6,0.1,0.2,0.6,0.3,1.0,0.2,-0.7203926307230901,1.8618988999262351,1.5420249935448713,2.859552768361377,2.725831808237756
0.0,0.5,0.1,0.9,1.0,0.6,0.8,0.9,0.2,-0.38476729290318495,1.2422866690597947,1.1903211005208494,2.214581330943169,2.3389287141909505
0.6,0.9,0.6,0.1,0.0,0.6,0.5,0.4,0.5,-1.6773918150926013,2.7475530592480544,2.7038910052217635,3.333455807766328,3.2151664491827527
0.8,0.4,0.6,0.0,0.5,0.6,0.7,0.5,0.9,-0.38057954312462183,1.27547066157719,1.0465754775074938,2.729473997830951,2.4827679909587124
0.0,0.4,0.0,0.6,0.9,0.4,0.4,0.0,0.5,0.4277363759438134,0.5952776334556411,0.5158789094246333,2.2604016579943833,2.1186613354086785
0.5,0.1,0.0,0.5,0.5,0.5,0.0,0.6,0.0,0.2161361847419026,0.7855617541289138,0.5793850348951655,1.8117385333060043,1.3197616493026567
0.1,0.3,0.7,0.6,0.0,0.6,0.9,0.5,1.0,-0.4285990675695821,1.2983130658298623,1.154062759926104,3.1792488868886792,3.002439108393623
0.1,0.7,0.4,0.7,0.6,0.2,0.0,1.0,0.5,0.6233235924602338,0.44305478710290525,0.1591230315868104,0.9333094070272017,0.7849431866368137
0.4,0.8,0.2,0.6,0.8,1.0,0.1,0.8,0.3,-1.2252308409158905,2.3637168151197985,2.361931736719479,2.341023447851134,2.31587355549763
0.9,0.7,0.6,0.5,0.6,0.9,0.0,0.2,0.1,-1.699368404591368,2.857553989014197,2.84372888223212,2.856072411896303,2.5332705015842363
0.6,0.4,0.6,0.3,0.6,0.0,0.2,0.9,0.2,-0.3330113830335798,1.2652250834194438,1.2384469506245326,3.0598541998359634,3.0364659223956223
0.7,1.0,0.4,0.1,1.0,0.2,0.6,0.2,0.9,1.7629646078168792,-0.7515027028807634,-0.8302549842001833,3.004960754448127,2.985673310923442
0.0,0.7,0.5,0.8,0.4,0.9,0.1,0.2,0.8,-0.8965991811446704,1.7113696961286102,1.7199210036386805,-0.09312987725296858,-0.11837726310474192
0.7,0.8,0.2,0.6,0.2,0.9,0.2,1.0,0.2,-0.561121356712904,1.5275728112795681,1.275083364127116,2.394497911339355,2.084566526644467
0.0,0.7,0.1,0.1,0.1,0.4,0.1,0.0,0.5,0.5539052964573796,0.4994071807700483,0.3866405854374975,2.364138215483903,1.999648041758325
0.0,0.4,0.1,0.9,0.5,0.3,0.0,0.7,0.0,1.300628494660259,-0.41625192014366974,-0.4209038602503251,-0.062076671884847445,-0.1370808540256861
0.8,0.0,0.5,0.0,0.4,0.4,1.0,0.6,0.7,1.6979725116072404,-0.685455808085984,-0.8138938843762904,2.2447603214590788,2.149270903164878
0.9,0.2,0.2,0.4,0.9,0.2,0.3,0.0,0.2,1.9787513127046428,-0.803362792420099,-0.8370252862188579,3.4667502268485872,3.1199560570858567
0.6,0.0,0.5,0.1,0.6,0.2,0.5,0.0,0.9,1.232050854490577,-0.24523554215911764,-0.3382239974247879,1.9298219530329899,1.7505801180559408
0.1,0.1,0.3,0.9,1.0,0.9,0.5,1.0,0.9,0.8092068933960234,0.3102186427652148,0.3402305033920081,1.369761187663128,1.0677653303501133
0.6,0.7,0.6,0.7,0.6,0.7,0.7,0.2,0.9,-1.3007541115154748,2.269713183189343,2.319005417581572,1.8200582074908347,1.5672978051822892
0.9,0.0,0.4,0.4,0.9,0.9,0.4,0.1,0.5,0.7220441953712778,0.5014402930931912,0.4733725677612308,3.747639526639012,3.580880199313959
0.9,0.9,1.0,0.6,0.2,0.0,1.0,0.2,0.3,1.3809360414496052,-0.30740039327534113,-0.311940183281458,3.984882296514715,3.4606738071073355
0.9,0.8,0.8,1.0,0.4,0.8,0.2,0.6,0.4,-0.10199545454433104,1.1351493869368703,1.1067811363609115,1.4272066685053257,1.0572837763634784
0.6,0.4,0.5,0.7,0.0,0.5,0.5,0.3,0.8,-0.40102572735986697,1.6341976549377102,1.4809384663890817,2.0823406175187906,1.9103078287125985
0.2,0.0,0.5,0.3,0.8,1.0,0.8,0.5,0.8,-0.6948557302212749,1.6793994522372866,1.5776260147754635,3.733269214123297,3.645421251445044
0.7,0.4,0.9,0.5,0.5,0.0,0.7,0.1,0.4,1.7535585307250128,-0.9437048179445902,-0.7496579456223595,3.0159516937703836,2.6560740502220637
0.4,0.8,0.2,0.2,0.6,0.7,0.1,0.5,0.3,-0.06775181848723048,1.2376522712033144,1.2712575068258292,2.1216031080701523,1.935444586199286
0.8,0.4,0.0,0.4,0.0,1.0,0.5,0.9,0.7,-1.6062475832887915,2.5610227866192927,2.3693664564117047,4.061333653799996,3.758433175982524
1.0,1.0,0.9,0.5,0.9,1.0,0.5,0.9,0.7,-1.4564238716843247,2.1609701438181017,2.2120406317273904,4.886927983972977,4.45640473935873
0.2,0.4,0.2,0.9,0.4,0.0,0.5,0.3,0.9,2.076697896254439,-1.0895705435524279,-1.4063458499899963,0.29359886364078014,-0.04831809239173018
0.7,0.4,0.6,0.0,0.0,0.4,0.1,0.3,0.4,-0.4059471927622566,1.690381776930094,1.4371992573612316,2.244025417732043,2.2371607940693354
0.1,0.6,0.3,0.2,0.4,0.2,1.0,0.6,0.7,2.386831361959276,-1.4371590370758707,-1.3815388814235021,2.2291326694741906,1.9095540809633402
0.1,0.0,0.0,0.8,1.0,0.5,0.2,0.9,0.7,0.09930568926444516,0.9138192935453155,0.7078054595755272,1.5770418697794526,1.2036994406089754
0.5,0.5,0.7,0.2,0.0,0.8,0.3,0.2,0.7,-1.6108617147537025,2.4223853775851234,2.5858000926816223,2.8622396671370844,2.74919626111033
1.0,0.8,0.3,0.5,0.0,0.6,0.0,0.8,0.1,0.0797334151661568,1.007461514589428,0.8877145109335363,3.6474259211172706,3.4065424957570962
0.9,0.6,0.3,0.4,0.8,0.7,0.5,0.9,0.5,-0.39737166585740724,1.560719856594622,1.2124682310755754,4.134817979132837,3.8943131220302636
0.2,0.0,0.6,0.0,0.6,0.4,0.5,0.9,0.5,-0.03446765653563572,1.090270312214265,0.9781711146416169,1.958640821847265,1.970968143015702
0.2,0.0,0.6,0.9,0.2,0.0,0.2,0.9,0.0,0.4151059757180247,0.7056803664628591,0.5554970175291131,1.4966713843990878,1.3886508311553976
0.7,0.9,0.5,0.4,0.2,0.9,0.9,0.3,1.0,-1.130381343135718,2.0081623795326884,1.8174980732998225,2.8624248935115606,2.7098420914891554
0.7,0.4,0.3,0.4,0.4,0.9,0.7,0.4,0.5,0.12186645372823655,0.8055839152961893,0.8113393046063749,1.7925946475744206,1.7046270754595227
0.9,0.9,0.7,0.3,0.0,0.2,0.1,0.4,0.4,-0.7441077707252208,1.5470962823869996,1.6143483152503852,3.6030344740363973,3.3252337496752897
0.3,0.9,0.3,0.5,0.6,1.0,0.8,0.9,0.2,-0.8961962071472134,2.003536431366955,1.9184324496328264,3.1673873801486807,2.807559397236242
0.8,0.3,0.3,0.2,0.6,0.9,0.8,0.7,0.6,0.7059853639859864,0.20037365211345892,0.04903091516174088,2.847634201154095,2.8728803661020477
0.6,0.5,0.7,0.4,0.2,0.4,0.4,0.9,0.1,-0.5291710001237868,1.7101556727192293,1.586136445588444,3.103355999962115,2.9081416898832986
0.1,0.8,0.9,1.0,0.6,0.3,0.5,0.0,0.4,1.0436389493086025,0.028496916587190165,0.0069649114987083705,1.414116549314392,1.1713547915331464
0.7,0.9,0.4,0.5,0.2,0.1,0.9,1.0,0.8,1.0667249804651602,-0.13492912227437515,-0.14405298799997285,3.310412789170344,3.0840208872222212
0.5,0.0,0.2,0.9,0.4,0.0,0.9,0.3,0.4,2.244043110376016,-1.2714076947543926,-1.3820819517523355,0.4881352024092085,0.5463733001500753
0.0,0.2,0.4,0.1,0.6,0.0,0.8,0.7,0.0,2.326357903306104,-1.538585999621397,-1.4642792827284956,2.626980227226147,2.491968972645768
0.1,0.3,0.7,0.1,0.9,0.3,0.1,0.1,0.6,0.6820088569285235,0.34728620318230363,0.13747508805490186,2.733088385911051,2.5519899138761866
0.7,0.8,0.1,0.1,0.8,0.2,0.0,0.2,0.2,0.7369172519935044,0.2132481394517075,0.22443645695265943,3.242674974468418,3.0104113594088213
0.8,0.6,1.0,0.7,0.1,0.8,0.9,0.2,0.2,-0.33164969634268915,1.5473579500196475,1.461600612422233,3.1666876492010565,2.9781429876916765
0.3,0.5,0.2,0.2,0.3,0.8,0.7,0.4,0.1,-0.1564062198718592,1.1276974746022848,0.8129686873741437,2.0516421325704366,1.7594095809535064
0.5,0.9,0.1,0.7,0.1,0.9,0.9,0.0,0.6,-1.2583373816381525,2.2640797036176568,2.2634533187576453,2.220926954600931,2.1816203212926966
0.7,0.0,0.8,1.0,0.8,0.5,0.6,0.0,0.3,0.15337513169734107,0.5409671444633481,0.5095999738297664,2.8738830264958803,2.583371649151674
0.6,0.4,1.0,0.9,0.3,0.5,0.5,0.4,0.2,0.6264026543101691,0.46795556422395557,0.13797440062691851,1.5857461274712097,1.1884089560944298
0.7,1.0,0.1,0.8,0.5,0.5,1.0,0.7,0.8,0.2644166203701195,0.9089746436762458,0.7947382453038578,1.4840732522045186,1.3143113779562552
0.8,1.0,0.7,0.3,1.0,0.9,0.0,0.9,0.4,-2.613114636920182,3.5708940132301925,3.14369423988425,3.541625303693329,3.2591120084771035
0.8,0.3,0.8,0.2,0.8,0.8,0.5,0.7,0.1,-0.29095748770351504,1.1051996445319248,1.267689966620337,3.8550881557912375,3.7198374029906414
0.2,0.6,0.8,0.4,0.0,0.2,0.8,0.5,0.4,0.23195587337192441,0.4812519926277967,0.5668189788952439,3.6664228964864143,3.485289679832045
0.7,0.9,0.6,0.8,0.9,1.0,0.4,0.8,0.9,-2.29394903529924,3.234304405373356,3.0756146157914865,2.508984107929645,2.350721863495365
0.1,0.2,0.7,0.3,0.8,0.6,0.1,0.6,0.1,-0.47796787842783583,1.457594608267148,1.5232943001341617,3.5253462077414115,3.133822350097767
0.9,0.9,0.7,0.5,0.8,0.7,1.0,0.1,1.0,-0.7566458755698273,1.95486052928837,1.7452422959824347,4.70377920221684,4.253349516510355
0.7,0.5,1.0,0.9,0.1,0.0,1.0,0.2,0.8,1.2956996284450502,-0.22541624072459676,-0.25497893178125774,3.4468676171691994,2.8083141564365848
0.7,0.7,0.6,1.0,0.4,0.0,0.7,0.5,0.3,0.6242133827141454,0.6673382446151622,0.4267933116340011,1.9617449261566677,1.6233367952871542
0.9,0.4,0.8,0.7,0.0,0.6,0.1,0.7,0.2,-0.2255254810292381,1.2899535032055884,1.2359352510456036,2.5318060973850356,2.33446689520691
0.4,0.0,0.4,0.3,0.5,0.3,0.1,0.1,0.7,2.0141630130696804,-1.0560692071162803,-1.1105902046613165,1.4622520878630856,0.977507414145003
0.4,0.9,0.7,0.9,0.3,0.3,0.8,0.4,0.7,-0.3283399403869453,1.3044337085866857,1.431020361226174,1.0006349114917659,0.7068410659052973
0.8,0.7,0.2,0.8,0.9,0.1,0.8,0.5,0.5,1.3730758676977723,-0.45181976487779973,-0.39249775645773405,3.256120174100557,3.2875015359874187
0.6,0.9,0.7,0.1,0.3,0.0,0.8,0.5,0.4,0.26066154351503235,0.6876551112839866,0.6143728952236143,3.128190456093924,2.8649718598910896
0.9,0.0,0.3,0.6,0.4,0.9,0.8,0.9,0.2,0.5005532711050324,0.5429914532169209,0.2806089452412327,2.060353490726354,2.036701621293698
0.3,1.0,0.9,0.0,0.6,1.0,0.7,0.3,0.9,-1.0994832895440516,2.0055756717561746,2.0419570607245254,2.2642604865728204,2.1956319750834896
0.3,0.7,0.5,0.8,0.2,0.8,0.2,0.7,0.5,-0.9165061856609875,1.8843234168082352,1.7123119843479049,0.43079415368638524,0.37523585830805656
0.3,0.1,0.2,0.6,0.9,0.1,0.2,0.3,1.0,1.6137183110614586,-0.5250159167297936,-0.5623802864760761,1.537058656212185,1.354685547905151
0.0,0.6,0.2,0.7,0.1,0.9,0.1,0.9,0.1,-1.007272514242957,1.958816697476369,1.8700945704362262,2.018793630671115,1.4503464958252528
0.9,0.5,0.0,0.5,0.0,0.0,0.6,0.7,0.5,0.6246223518108638,0.4488571484516053,0.3254326870435391,3.5702172959859766,3.6080252105976673
0.5,0.7,0.0,0.7,0.1,0.2,0.4,0.0,0.8,0.16438586257748442,1.0041854294373618,0.7097587046303617,1.8460822246973216,1.6681160053601514
0.8,0.3,0.8,0.3,0.2,0.0,0.3,0.3,0.4,1.2467012389354293,-0.1959500678409174,-0.0899451978536335,2.860570893942858,2.6817452456264688
0.1,0.0,1.0,0.2,0.2,0.6,0.7,0.4,0.1,0.6046328544179139,0.44782229590807193,0.2102609272489216,2.8599028908654227,2.609366978094205
0.0,0.1,0.2,0.8,1.0,1.0,0.7,0.4,0.3,-0.12519654498739402,0.767977024358418,0.8593281549134301,1.543196266576296,1.2689383396208
0.5,0.3,0.5,0.3,0.8,0.8,0.5,0.9,0.8,-1.1217209280443123,2.076721431765865,2.025228977623783,3.4647443502535995,3.117063365615453
1.0,0.4,1.0,0.1,0.4,0.5,0.3,0.7,0.6,1.5447950584096446,-0.2859049627278176,-0.47096801169156416,2.729169080573929,2.5371923200306634
0.0,0.7,0.9,0.6,0.7,0.8,0.2,0.2,0.3,-0.46279328128287534,1.6506894258764033,1.5391733037836295,1.9585182717500667,1.849469542354582
0.5,0.2,0.3,0.2,0.1,0.0,1.0,1.0,0.2,2.1717318328828967,-0.8701920844675136,-1.1828531174411427,3.8729341754604887,4.003694034238562
0.3,1.0,0.6,0.9,0.4,0.7,0.9,0.9,0.7,-1.7430661494807338,2.7381537951313084,2.5279110937156664,1.140605365946553,0.911199283266015
0.0,1.0,1.0,0.3,0.2,0.9,0.6,0.3,0.5,-0.8554089733620804,1.7042569469505384,1.818146597892204,2.694957331546528,2.3886821496513506
0.2,0.5,0.6,0.7,0.9,0.7,0.1,0.1,0.6,-1.3794361716292387,2.5873465209304096,2.4448161679715317,1.821953333708926,1.742285837712355
0.7,0.3,0.1,1.0,0.1,0.7,0.2,0.5,0.5,-0.14283803978037807,1.2968463569199329,1.1087131516413211,1.7308413597050734,1.3426428220218527
0.4,0.3,0.6,0.1,0.1,1.0,0.5,0.8,0.6,-1.655982975623081,2.5998579338158607,2.618077738001953,2.7243124318860295,2.6246480370694325
0.1,0.8,0.7,0.0,0.7,0.7,0.3,1.0,0.8,-1.4579909490628988,2.307494098161143,2.313329022123862,2.625060895647243,2.4273551203845933
0.9,1.0,0.8,1.0,0.5,0.1,0.7,1.0,0.3,0.67430428998686,0.49771028261489125,0.4218604197646838,2.553816049365413,2.1977273508365776
0.6,1.0,0.9,0.4,0.8,0.7,0.1,0.0,0.7,-1.2559108335997389,2.183519562052815,2.0962129140408194,3.1305601403875265,3.025383792120285
0.1,0.1,0.0,0.6,1.0,0.0,0.7,0.9,0.7,0.7504914439841973,0.3376050795322908,0.16379654193463453,2.626841503105983,2.4037207577902517
0.0,0.5,0.2,0.8,1.0,0.2,0.0,0.2,0.7,1.2770645495234338,-0.4623387440302003,-0.5317553371693111,0.8264599309734435,0.5111625454543857
0.6,0.0,0.1,0.5,0.7,0.0,1.0,0.8,0.5,1.0137705854229322,0.021498588938478152,-0.12534256979628186,3.1436782629511617,2.935247516807824
0.7,0.8,0.8,0.8,0.4,0.3,0.3,0.0,0.0,0.7551417960788983,0.5804102297361574,0.06782566764015563,1.387413890783796,1.0143572786266275
0.3,0.7,0.4,0.9,0.8,0.3,0.5,0.3,0.1,0.5868461850524882,0.3539986939859467,0.07452447186565828,1.788090186302862,1.4939591751314127
0.8,0.7,0.0,0.6,0.0,0.0,0.7,1.0,0.1,0.32169306343893195,0.6078714069396045,0.5039582951791555,4.082962383169225,3.945383238574809
1.0,0.8,0.7,0.5,0.8,0.3,0.1,0.7,0.6,-0.09674355086718582,1.1186145651205075,0.9843005922092969,3.296689811586323,3.2189185188375897
1.0,0.7,0.9,1.0,0.0,0.0,1.0,0.7,0.5,1.6152989271480183,-0.6273872083289171,-0.6246971619728747,3.8229316564764946,3.8358385423414396
0.5,0.0,0.1,0.6,0.3,0.0,0.6,1.0,0.2,1.592359318281129,-0.599408451433956,-0.7513233429427404,1.8344223321592552,1.4922416634479607
0.3,0.6,0.3,0.6,0.2,0.0,0.5,0.7,0.6,1.7402278921355567,-0.6630747310749858,-0.5508900096203618,1.5577080122026263,1.5153040923823866
0.2,0.5,0.5,0.1,0.4,0.0,0.3,0.3,0.5,0.5867097874425303,0.2225779085880727,0.16904209583073818,1.1749841867003163,1.0219055977732894
0.3,0.4,0.3,0.0,0.3,0.8,0.9,0.0,0.7,0.838506042588574,0.1284003455681673,0.06163565631487288,1.231571515422122,1.348019679326316
0.6,0.5,0.0,0.1,0.4,0.6,0.7,0.5,0.5,-0.35347830887233733,1.2131787487280756,1.036243101300466,2.5995648479069464,2.332439693529958
0.6,0.5,0.4,0.4,0.0,0.8,0.1,0.3,1.0,-0.601399640734896,1.715696272377875,1.4119467303131286,2.298639951765326,1.9107428220230196
0.3,0.0,0.0,0.0,0.4,0.6,0.6,1.0,0.3,0.44245882626048466,0.7339162208165607,0.382517407665524,1.6815543851114692,1.33886172466706
0.4,0.9,0.6,0.7,0.8,0.7,0.3,0.3,0.1,-2.1900770560938048,3.269011285543479,3.24578374268556,1.9380198862985418,1.9881230841463406
0.2,0.2,0.3,0.5,0.7,0.0,0.1,0.5,0.5,1.5637087564805279,-0.6254784193868783,-0.5567299079188339,2.1919004133675046,2.252011435021688
0.7,0.9,0.2,0.7,0.8,0.6,1.0,0.3,0.2,-0.4738559493434762,1.3952639541274099,1.2889060221631998,3.0940118789082485,2.805064743731632
0.5,0.9,1.0,0.2,0.6,0.5,0.4,0.6,0.9,0.5774697548239344,0.33579309215803654,0.48076233470002827,3.2576204221199188,3.0075267548735183
0.6,0.0,0.9,0.3,0.1,0.8,0.0,0.4,0.7,-0.516976447912193,1.6332730606317714,1.5400325641615396,2.3087189094695173,2.139991861042377
0.2,0.3,0.0,0.0,0.9,0.9,0.0,0.9,1.0,-0.8805893726538815,1.7813987563098637,1.7330369697873351,2.4446390138202636,2.176117204069352
0.4,0.6,0.6,0.1,1.0,0.5,0.3,0.4,0.9,-0.8931657698014677,1.785105732064535,1.644315857194343,2.680306160800656,2.432490608824918
0.6,0.9,0.9,0.1,0.3,0.5,0.5,0.9,0.5,-0.03060982682451574,0.9080164053158539,0.854746912755858,2.719759285862695,2.5966811725964902
0.8,1.0,0.4,0.7,0.8,1.0,0.1,0.6,1.0,-0.6255567261144572,1.9191313775015213,1.6120854878899904,2.845103774959609,2.516774105551816
0.6,0.5,0.0,1.0,0.8,0.5,0.9,0.8,0.7,-0.6191881712615808,1.735176712236997,1.5564301204335325,2.75901815505701,2.4511665080180594
0.6,0.1,0.7,1.0,0.8,0.3,0.3,0.8,0.4,-0.2148857378119902,1.0929870868374778,1.0768116288169785,1.8713392860396474,1.6639111465142666
0.1,0.7,0.9,0.5,1.0,0.7,0.8,0.0,0.1,-0.010187123071967423,1.0963721351068847,0.8844887030810453,3.107285772674439,3.154047376447846
0.7,0.7,0.9,0.8,0.6,0.2,0.2,1.0,0.0,0.7456085104373652,0.400940943409899,0.208193953106045,2.1591183213281515,2.0813906149461676
0.3,1.0,0.2,1.0,0.2,0.9,0.4,0.6,0.6,0.02728287660022609,1.3337070395416915,0.9968849914062088,1.2992647955602097,1.144973129571147
0.2,1.0,0.4,0.0,0.2,0.8,0.7,1.0,0.3,-0.3036778579930742,1.2876873682581003,1.1591655018869091,2.237691282389081,2.3449373537458214
0.5,0.5,1.0,0.6,0.9,0.8,0.3,0.2,0.5,-0.7948091191623358,1.724123077193101,1.575364078593658,2.627047567708834,2.56205319351794
0.4,0.6,0.3,1.0,0.5,0.3,0.3,0.4,0.9,1.2114420328909246,-0.30954844170755835,-0.28675573782979513,0.10588896319975864,0.04935119212527227
0.5,0.3,0.0,0.9,0.4,0.1,1.0,0.7,0.0,1.5932048398670673,-0.7605350614658337,-0.87669033971594,1.1999357373752388,1.0726727293683986
0.5,0.7,0.8,0.3,0.3,0.3,0.6,0.2,0.5,0.9462252641790387,0.19597454995773897,-0.1493050227752249,2.306435503788154,2.1111191188553
1.0,0.7,0.7,0.0,0.2,0.2,0.2,0.2,1.0,1.1361514481317743,-0.08224624970071856,-0.1946817483825635,2.836376963458673,2.6158948903890606
0.2,0.5,0.8,0.1,0.9,0.8,0.9,0.4,0.2,-1.020377056405711,2.021797093210794,2.147354039243061,3.5584634816973053,3.148667907081185
0.1,0.6,0.1,0.6,0.6,0.5,0.5,0.0,0.2,-0.06895681728666164,1.145113673948184,1.1061803380118884,1.8240416460285234,1.635096071881666
1.0,0.7,0.8,1.0,1.0,0.5,0.4,0.8,0.9,0.2615037979757181,0.5982179917920039,0.5036708306375177,2.942740393899921,2.480995834523557
0.0,0.2,1.0,0.0,0.9,0.5,0.1,0.9,0.7,0.5404066609070689,0.46196274871041626,0.4804363552480392,3.1348215055599695,2.816200000308683
0.2,0.3,0.3,0.2,0.0,0.0,0.9,1.0,0.5,2.028328299451996,-1.1805962970204542,-1.2484005001731868,3.7515201277812484,3.7136713051423356
0.0,0.5,0.5,0.3,0.5,0.6,0.6,0.7,0.0,0.12231980585938343,0.9597980929917638,0.9696169543299665,2.3904370406375897,2.0516824552330855
0.8,1.0,0.9,0.0,0.3,1.0,0.2,0.6,0.5,-0.5757413200829403,1.3938840713312919,1.3077684498046553,2.587941630359776,2.395657157894692
0.6,0.5,0.9,0.4,0.8,0.5,0.9,0.4,0.2,-0.024644985204142905,1.29514425782441,1.2002680004569641,4.35929133689057,4.03664862541326
0.0,0.7,0.2,0.0,1.0,0.9,0.7,1.0,0.4,0.38530298946365704,0.7459526845014989,0.6817866275822151,2.832815235989205,2.657115484920998
0.8,0.7,0.8,0.5,0.9,0.9,0.7,1.0,0.1,-1.1928169390619567,2.070658731214415,2.0163988816633935,4.634940340445637,4.5416024325502855
0.5,0.1,1.0,0.8,0.3,0.5,0.8,0.9,1.0,0.9908579562053303,0.11710558792871402,0.04856348181865321,1.6449387916726879,1.3773528611885455
0.1,0.0,0.0,0.1,0.5,0.8,0.5,0.2,0.8,0.252033296904933,0.5937945686714494,0.7423212383211707,1.1680883634156896,1.0145432635598344
0.2,0.5,0.4,0.3,0.2,1.0,0.5,0.7,0.1,-0.19301705519244575,1.4423832792955475,1.0725343115821813,2.637102421538595,2.34055841485492
0.1,0.9,0.2,0.0,0.6,0.4,0.2,0.8,0.6,0.7102244098055582,0.5227466890403705,0.1293056470451784,1.5464359135566184,1.3689868051148952
